dam_lev_similarity,dam_lev_res_similarity,pref_len,suf_len
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.6,0.6,2,5
1.0,1.0,2,3
0.75,0.75,2,4
0.5,0.5,2,4
0.39999998,0.39999998,2,5
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,2
0.75,0.75,2,4
1.0,1.0,2,2
0.75,0.75,2,4
0.75,0.75,2,4
0.6,0.6,2,5
1.0,1.0,2,3
0.3333333,0.3333333,2,6
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,4
0.6666666,0.6666666,2,6
1.0,1.0,2,3
0.6,0.6,2,5
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.6,0.6,2,5
0.6,0.6,2,5
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.4285714,0.4285714,2,7
1.0,1.0,2,3
0.6,0.6,2,5
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
0.8,0.8,2,5
1.0,1.0,2,3
1.0,1.0,2,2
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.6,0.6,2,5
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.5,0.5,2,6
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.5,0.5,2,6
1.0,1.0,2,3
0.6,0.6,2,5
0.75,0.75,2,4
0.5,0.5,2,6
1.0,1.0,2,3
1.0,1.0,2,2
1.0,1.0,2,3
1.0,1.0,2,2
0.75,0.75,2,4
0.5,0.5,2,6
0.375,0.375,2,8
0.6,0.6,2,5
1.0,1.0,2,3
1.0,1.0,2,3
0.6,0.6,2,5
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
0.4285714,0.4285714,2,7
1.0,1.0,2,3
1.0,1.0,2,2
1.0,1.0,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,4
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,2
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.6,0.6,2,5
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
0.4285714,0.4285714,2,7
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,2
1.0,1.0,2,3
1.0,1.0,2,3
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
1.0,1.0,2,2
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.8,0.8,2,5
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.6,0.6,2,5
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.4285714,0.4285714,2,7
1.0,1.0,2,2
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.6,0.6,2,5
1.0,1.0,2,3
0.6,0.6,2,5
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,2
1.0,1.0,2,3
0.75,0.75,2,4
0.6,0.6,2,5
1.0,1.0,2,3
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.6666666,0.6666666,2,3
1.0,1.0,2,3
1.0,1.0,2,3
1.0,1.0,2,2
0.75,0.75,2,4
0.75,0.75,2,4
0.8,0.8,2,5
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.8,0.8,2,5
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,1.0,2,4
0.75,0.75,2,4
0.8,0.8,2,5
0.6,0.6,2,5
0.6,0.6,2,5
0.5,0.5,2,6
0.75,0.75,2,3
0.75,0.75,2,4
0.75,0.75,2,3
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.5,0.5,2,6
1.0,1.0,2,2
0.6,0.6,2,5
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,2
1.0,1.0,2,3
0.6,0.6,2,5
0.6,0.6,2,5
0.6666666,0.6666666,2,3
1.0,1.0,2,2
1.0,1.0,2,3
1.0,1.0,2,3
1.0,1.0,2,2
0.75,0.75,2,4
0.5,0.5,2,4
1.0,1.0,2,2
0.75,0.75,2,4
0.75,0.75,2,4
0.6,0.6,2,5
1.0,1.0,2,3
1.0,1.0,2,2
0.6666666,0.6666666,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.6,0.6,2,5
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,4
0.8,0.8,2,5
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.5,0.5,2,6
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
0.6,0.6,2,5
0.75,0.75,2,4
0.6,0.6,2,5
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.6,0.6,2,5
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.8,0.8,2,5
0.6,0.6,2,5
0.75,0.75,2,4
0.75,0.75,2,4
0.6,0.6,2,5
1.0,1.0,2,2
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.8,0.8,2,5
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,2
0.8,0.8,2,5
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.6,0.6,2,5
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.6,0.6,2,5
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,3
0.75,0.75,2,4
0.57142854,0.57142854,2,7
0.5,0.5,2,6
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.5,0.5,2,6
0.75,0.75,2,4
0.5,0.5,2,6
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.6,0.6,2,5
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.6,0.6,2,5
0.4285714,0.4285714,2,7
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.6,0.6,2,5
1.0,1.0,2,3
0.75,0.75,2,4
0.6,0.6,2,5
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.6,0.6,2,5
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.8,0.8,2,5
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.5,0.5,2,6
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.4285714,0.4285714,2,7
0.8,0.8,2,5
0.6,0.6,2,5
0.5,0.5,2,6
1.0,1.0,2,3
0.6,0.6,2,5
0.5,0.5,2,6
0.75,0.75,2,4
0.375,0.375,2,8
0.75,0.75,2,4
1.0,1.0,2,3
0.8,0.8,2,5
0.75,0.75,2,4
0.4285714,0.4285714,2,7
0.6,0.6,2,5
0.75,0.75,2,4
0.6666666,0.6666666,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.57142854,0.57142854,2,7
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.4285714,0.4285714,2,7
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
0.6,0.6,2,5
0.75,0.75,2,4
0.4285714,0.4285714,2,7
0.75,0.75,2,4
0.8,0.8,2,5
0.6,0.6,2,5
0.6,0.6,2,5
0.6666666,0.6666666,2,6
0.5,0.5,2,8
0.75,0.75,2,4
0.5,0.5,2,8
1.0,1.0,2,3
0.75,0.75,2,4
0.3076923,0.3076923,2,13
0.6,0.6,2,5
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.8,0.8,2,5
0.6666666,0.6666666,2,6
0.6666666,0.6666666,2,3
1.0,1.0,2,3
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.5,0.5,2,6
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
0.6,0.6,2,5
0.5,0.5,2,6
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
1.0,1.0,2,3
1.0,1.0,2,3
0.6,0.6,2,5
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.5,0.5,2,6
1.0,1.0,2,3
0.6,0.6,2,5
0.8,0.8,2,5
1.0,1.0,2,3
0.5,0.5,2,6
1.0,1.0,2,3
0.75,0.75,2,4
0.5,0.5,2,6
1.0,1.0,2,3
0.75,0.75,2,3
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.5,0.5,2,6
0.6,0.6,2,5
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
1.0,1.0,2,3
0.75,0.75,2,4
0.8,0.8,2,5
0.6,0.6,2,5
1.0,1.0,2,3
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,4
0.6,0.6,2,5
0.75,0.75,2,4
0.75,0.75,2,4
0.75,0.75,2,3
0.6666666,0.6666666,2,6
1.0,1.0,2,3
0.6,0.6,2,5
0.75,0.75,2,4
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,1
0.5,0.5,3,6
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,1
1.0,1.0,3,3
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,1
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,4
0.75,0.75,3,4
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
0.6666666,0.6666666,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,4
0.75,0.75,3,3
1.0,1.0,3,3
0.6,0.6,3,5
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
0.75,0.75,3,3
1.0,1.0,3,3
0.6,0.6,3,5
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,3
1.0,1.0,3,4
1.0,1.0,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,3
0.6666666,0.6666666,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,4
1.0,1.0,3,3
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,3
0.75,0.75,3,4
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
0.39999998,0.39999998,3,5
1.0,1.0,3,2
0.5,0.5,3,6
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,4
0.75,0.75,3,3
1.0,1.0,3,3
0.75,0.75,3,3
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,4
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,1
0.6666666,0.6666666,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
0.8,0.8,3,5
1.0,1.0,3,2
1.0,1.0,3,1
0.8,0.8,3,5
0.75,0.75,3,3
0.8,0.8,3,5
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,1
1.0,1.0,3,1
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,1
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,1
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
0.75,1.0,3,4
0.3333333,0.3333333,3,6
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,4
1.0,1.0,3,3
1.0,1.0,3,1
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
0.6666666,0.6666666,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
0.75,0.75,3,4
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.6666666,0.6666666,3,3
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,4
0.6666666,0.6666666,3,3
1.0,1.0,3,2
0.6,0.6,3,5
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
0.8,0.8,3,5
1.0,1.0,3,2
1.0,1.0,3,1
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,1
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,1
0.6,0.6,3,5
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,4
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
0.6666666,0.6666666,3,3
0.75,0.75,3,4
1.0,1.0,3,3
1.0,1.0,3,3
0.25,0.0,3,4
1.0,1.0,3,3
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
0.75,0.75,3,4
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,3
0.75,0.75,3,4
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,1
1.0,1.0,3,3
1.0,1.0,3,1
1.0,1.0,3,3
1.0,1.0,3,3
0.5,0.5,3,4
1.0,1.0,3,2
0.39999998,0.39999998,3,5
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,3
0.8,0.8,3,5
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
0.75,0.75,3,4
0.5,0.5,3,4
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
0.5,0.5,3,6
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,1
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
0.6,0.6,3,5
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
0.39999998,0.39999998,3,5
1.0,1.0,3,2
0.5,0.5,3,4
0.75,0.75,3,3
0.6,0.6,3,5
1.0,1.0,3,2
1.0,1.0,3,1
1.0,1.0,3,2
1.0,1.0,3,1
1.0,1.0,3,3
0.6,0.6,3,5
0.4285714,0.4285714,3,7
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,4
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.5,0.5,3,6
1.0,1.0,3,2
1.0,1.0,3,1
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,1
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
0.75,1.0,3,4
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
0.5,0.5,3,6
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,1
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,1
0.3333333,0.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,4
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
0.5,0.5,3,6
1.0,1.0,3,1
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
0.75,0.75,3,4
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,1
1.0,1.0,3,2
1.0,1.0,3,3
0.75,1.0,3,4
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,1
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,4
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,3
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,3
0.75,0.75,3,4
0.75,0.75,3,4
0.75,0.75,3,4
0.39999998,0.39999998,3,5
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
0.6,0.6,3,5
1.0,1.0,3,1
1.0,1.0,3,4
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,3
0.75,0.75,3,3
1.0,1.0,3,1
1.0,1.0,3,2
0.75,0.75,3,4
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,1
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,1
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,1
0.75,0.75,3,3
0.75,0.75,3,3
0.5,0.5,3,4
1.0,1.0,3,2
1.0,1.0,3,1
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
0.75,1.0,3,4
0.3333333,0.3333333,3,3
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,4
0.75,0.75,3,3
0.6666666,0.6666666,3,3
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,3
0.6,0.6,3,5
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
0.75,0.75,3,4
0.75,0.75,3,3
1.0,1.0,3,4
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,4
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,4
0.75,0.75,3,4
1.0,1.0,3,3
0.75,0.75,3,3
0.75,0.75,3,4
1.0,1.0,3,1
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,3
0.75,0.75,3,4
1.0,1.0,3,3
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,1
0.75,0.75,3,4
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,4
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,4
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
0.5,0.5,3,6
0.6,0.6,3,5
0.75,0.75,3,3
