dam_lev_similarity,dam_lev_res_similarity,pref_len,suf_len
0.6666666,0.6666666,4,15
0.75,0.75,4,12
0.5833334,0.5833334,4,12
0.7,0.7,4,10
0.5833334,0.5833334,4,12
0.7692308,0.7692308,4,13
0.75,0.75,4,12
0.7,0.7,4,10
0.64285713,0.64285713,4,14
0.6923077,0.6923077,4,13
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.5625,0.5625,4,16
0.6923077,0.6923077,4,13
0.6363636,0.6363636,4,11
0.75,0.75,4,12
0.7,0.7,4,10
0.75,0.75,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.75,0.75,4,12
0.6666666,0.75,4,12
0.6363636,0.6363636,4,11
0.57142854,0.57142854,4,14
0.7,0.7,4,10
0.6,0.6,4,10
0.75,0.75,4,12
0.75,0.75,4,12
0.75,0.75,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.75,0.75,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.75,0.75,4,12
0.7,0.7,4,10
0.53846157,0.53846157,4,13
0.7,0.7,4,10
0.75,0.75,4,12
0.5833334,0.5833334,4,12
0.75,0.75,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.6923077,0.6923077,4,13
0.6153846,0.6923077,4,13
0.75,0.75,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.6363636,0.6363636,4,11
0.7,0.7,4,10
0.6923077,0.6923077,4,13
0.7,0.7,4,10
0.5833334,0.5833334,4,12
0.5833334,0.5833334,4,12
0.5833334,0.5833334,4,12
0.7,0.7,4,10
0.75,0.75,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.75,0.75,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.75,0.75,4,12
0.46666664,0.46666664,4,15
0.7,0.7,4,10
0.75,0.75,4,12
0.6363636,0.6363636,4,11
0.5833334,0.5833334,4,12
0.7,0.7,4,10
0.72727275,0.72727275,4,11
0.7692308,0.7692308,4,13
0.7,0.7,4,10
0.75,0.75,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.75,0.75,4,12
0.5833334,0.5833334,4,12
0.75,0.75,4,12
0.7,0.7,4,10
0.75,0.75,4,12
0.75,0.75,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.75,0.75,4,12
0.7,0.7,4,10
0.5833334,0.5833334,4,12
0.7,0.7,4,10
0.75,0.75,4,12
0.75,0.75,4,12
0.6666666,0.75,4,12
0.7,0.7,4,10
0.75,0.75,4,12
0.7692308,0.7692308,4,13
0.7,0.7,4,10
0.7,0.7,4,10
0.5833334,0.5833334,4,12
0.5,0.5,4,14
0.57142854,0.57142854,4,14
0.6363636,0.6363636,4,11
0.7,0.7,4,10
0.7,0.7,4,10
0.5833334,0.5833334,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.75,0.75,4,12
0.75,0.75,4,12
0.7,0.7,4,10
0.75,0.75,4,12
0.7,0.7,4,10
0.75,0.75,4,12
0.75,0.8125,4,16
0.7692308,0.7692308,4,13
0.6363636,0.6363636,4,11
0.6363636,0.6363636,4,11
0.7,0.7,4,10
0.7,0.7,4,10
0.75,0.75,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.6363636,0.6363636,4,11
0.7,0.7,4,10
0.7,0.7,4,10
0.75,0.75,4,12
0.75,0.75,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.5,0.5,4,12
0.6363636,0.6363636,4,11
0.7,0.7,4,10
0.5833334,0.5833334,4,12
0.7,0.7,4,10
0.7692308,0.7692308,4,13
0.7,0.7,4,10
0.7,0.7,4,10
0.75,0.75,4,12
0.7,0.7,4,10
0.75,0.75,4,12
0.5833334,0.5833334,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.75,0.75,4,12
0.75,0.75,4,12
0.5833334,0.5833334,4,12
0.75,0.75,4,12
0.75,0.75,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.72727275,0.72727275,4,11
0.75,0.75,4,12
0.75,0.75,4,12
0.75,0.75,4,12
0.7,0.7,4,10
0.75,0.75,4,12
0.46153843,0.46153843,4,13
0.75,0.75,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.75,0.75,4,12
0.7,0.7,4,10
0.75,0.75,4,12
0.5833334,0.5833334,4,12
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.7,0.7,4,10
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.64285713,0.64285713,5,14
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.75,0.75,5,12
0.6666666,0.6666666,5,9
0.6,0.6,5,10
0.72727275,0.72727275,5,11
0.7,0.7,5,10
0.6666666,0.6666666,5,9
0.6,0.6,5,10
0.5555556,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.5454545,0.5454545,5,11
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6,0.6,5,10
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.46153843,0.46153843,5,13
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.6,0.6,5,10
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.5454545,0.5454545,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.64285713,0.64285713,5,14
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.5454545,0.5454545,5,11
0.75,0.75,5,12
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6153846,0.6153846,5,13
0.6666666,0.6666666,5,12
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.5333333,0.5333333,5,15
0.6666666,0.6666666,5,12
0.6,0.6,5,10
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.6,0.6,5,10
0.53846157,0.53846157,5,13
0.6666666,0.6666666,5,9
0.5555556,0.5555556,5,9
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,12
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.5454545,0.5454545,5,11
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,12
0.6666666,0.6666666,5,12
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6,0.6,5,10
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,12
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.5454545,0.5454545,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.64285713,0.64285713,5,14
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6,0.6,5,10
0.5454545,0.5454545,5,11
0.6666666,0.6666666,5,9
0.7,0.7,5,10
0.75,0.75,5,12
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.5555556,0.5555556,5,9
0.5454545,0.5454545,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.75,0.75,5,12
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6153846,0.6153846,5,13
0.53846157,0.53846157,5,13
0.6,0.6,5,10
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6,0.6666666,5,15
0.75,0.75,5,12
0.6,0.6,5,10
0.6,0.6,5,10
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6,0.6,5,10
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.45454544,0.45454544,5,11
0.6,0.6,5,10
0.6666666,0.6666666,5,9
0.5454545,0.5454545,5,11
0.6666666,0.6666666,5,9
0.75,0.75,5,12
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.5454545,0.5454545,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.7,0.7,5,10
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.5833334,0.5833334,5,12
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.72727275,0.72727275,5,11
0.72727275,0.72727275,5,11
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.6666666,0.6666666,5,9
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.7692308,0.7692308,6,13
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.72727275,0.72727275,6,11
0.625,0.625,6,8
0.6666666,0.6666666,6,9
0.7,0.7,6,10
0.6666666,0.6666666,6,9
0.625,0.625,6,8
0.6666666,0.6666666,6,9
0.5,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.5,0.5,6,10
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.5555556,0.5555556,6,9
0.7,0.7,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.5833334,0.5833334,6,12
0.7,0.7,6,10
0.7,0.7,6,10
0.5555556,0.5555556,6,9
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.5,0.5,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.7692308,0.7692308,6,13
0.7,0.7,6,10
0.7,0.7,6,10
0.625,0.625,6,8
0.5,0.5,6,10
0.72727275,0.72727275,6,11
0.7,0.7,6,10
0.625,0.625,6,8
0.5833334,0.5833334,6,12
0.6363636,0.6363636,6,11
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.64285713,0.64285713,6,14
0.6363636,0.6363636,6,11
0.5555556,0.5555556,6,9
0.7,0.7,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.7,0.7,6,10
0.5555556,0.5555556,6,9
0.6666666,0.6666666,6,12
0.625,0.625,6,8
0.375,0.375,6,8
0.7,0.7,6,10
0.7,0.7,6,10
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.6363636,0.6363636,6,11
0.625,0.625,6,8
0.7,0.7,6,10
0.5,0.5,6,10
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.6363636,0.6363636,6,11
0.6363636,0.6363636,6,11
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.6666666,0.6666666,6,9
0.625,0.625,6,8
0.6363636,0.6363636,6,11
0.625,0.625,6,8
0.7,0.7,6,10
0.7,0.7,6,10
0.6,0.6,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.6153846,0.6153846,6,13
0.625,0.625,6,8
0.7,0.7,6,10
0.5555556,0.5555556,6,9
0.5,0.5,6,10
0.625,0.625,6,8
0.6666666,0.6666666,6,9
0.72727275,0.72727275,6,11
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.7,0.7,6,10
0.7,0.7,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.75,0.75,6,8
0.5,0.5,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.7,0.7,6,10
0.7,0.7,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.72727275,0.72727275,6,11
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.5833334,0.5833334,6,12
0.6666666,0.6666666,6,12
0.6666666,0.6666666,6,9
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.7,0.7,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.57142854,0.64285713,6,14
0.72727275,0.72727275,6,11
0.5555556,0.5555556,6,9
0.5555556,0.5555556,6,9
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.5555556,0.5555556,6,9
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.39999998,0.39999998,6,10
0.5555556,0.5555556,6,9
0.625,0.625,6,8
0.5,0.5,6,10
0.625,0.625,6,8
0.72727275,0.72727275,6,11
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.5,0.5,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.7,0.7,6,10
0.7,0.7,6,10
0.7,0.7,6,10
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.6666666,0.6666666,6,9
0.7,0.7,6,10
0.7,0.7,6,10
0.7,0.7,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.72727275,0.72727275,6,11
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.7,0.7,6,10
0.625,0.625,6,8
0.7,0.7,6,10
0.7,0.7,6,10
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
0.625,0.625,6,8
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
0.75,0.75,7,12
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
0.7,0.7,7,10
1.0,1.0,7,7
0.625,0.625,7,8
0.6666666,0.6666666,7,9
0.625,0.625,7,8
1.0,1.0,7,7
0.625,0.625,7,8
0.85714287,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
0.44444442,0.44444442,7,9
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.875,0.875,7,8
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.5454545,0.5454545,7,11
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
0.5,0.5,7,8
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
0.44444442,0.44444442,7,9
1.0,1.0,7,7
